Серійний номер; Активність; Адреса; Зовнішній Id; Власник; Шаблон; Версія ПЗ
17600704;true;пр-т Миру, буд.14;17600704;citrus1;citrus;0
17600705;true;пр-т Миру, буд.14;17600705;citrus1;citrus;0
17700011;true;вул. Лесі Українки, буд. 16А;17700011;citycard;citycard;0
17800011;true;провулок Любарський, буд. 12А;17800011;baylish;baylish;0
17900011;true;вул. Кирилівська, будинок 14-18, офіс 72;17900011;ssmtel;ssmtel;0
18000011;true;вул. Святослава Хороброго, будинок 12;18000011;geox;geox;0
18200011;true;бульвар Шевченка, буд. 51;18200011;paymentsystems;paymentsystems;0
18300001;true;вул. Педагогічна, 25/48, оф. 6;18300001;fristar;fristar;0
18400001;true;вул. Шолом-Алейхема, буд. 2А;18400001;anviktrade;anviktrade;0
18500001;true;33022, Рівенська обл., м. Рівне, вул. Богоявленська, буд. 4, кв. 98;18500001;f5retailgroup;f5retailgroup;0
18600001;true;пр. Перемоги, буд. 20, оф. 202;18600001;iossystem;iossystem;0
18700001;true;вул.Соборна,буд. 3, кв.27;18700001;anteres;anteres;0
18800001;true;вул.Довбиша,буд. 19;18800001;topkorp;topkorp;0
18900001;true;49044, м. Дніпро, вул Барикадна ,15-А.;;;;
БЦ «Ступені», корп. 2;18900001;allo;allo;4,0012E+11;;
18900011;true;Глинки, 2;18900011;allo;allo;4,0014E+11
18900021;true;ДМИТРА ЯВОРНИЦЬКОГО, 52-А;18900021;allo;allo;4,0014E+11
18900031;true;СТЕПАНА БАНДЕРИ, 23;18900031;allo;allo;4,0014E+11
18900041;true;Титова, 36;18900041;allo;allo;4,0014E+11
18900081;true;СОБОРНИЙ, 218;18900081;allo;allo;4,0014E+11
18900131;true;Лесі Українки, 24;18900131;allo;allo;4,0014E+11
18900141;true;Хрещатик, 21, приміщення 125-125-А;18900141;allo;allo;4,0014E+11
18900151;true;Гагаріна, 8-А;18900151;allo;allo;4,0014E+11
18900201;true;бульвар Будівельників, 27-А;18900201;allo;allo;4,0014E+11
18900511;true;Героїв, 3;18900511;allo;allo;4,0014E+11
18900521;true;Зоряний, 1-А;18900521;allo;allo;4,0014E+11
18900551;true;Калинова, 9-А;18900551;allo;allo;4,0014E+11
18900571;true;Кюрі Марії, 5;18900571;allo;allo;4,0014E+11
18900581;true;проспект Соборний, 83-85/ вул.Поштова, 88-90, 90-А, ;18900581;allo;allo;4,0014E+11
18900591;true;Правди, 47;18900591;allo;allo;4,0014E+11
18900611;true;Миколи Бажана, 3-В;18900611;allo;allo;4,0014E+11
18900621;true;МАЯКОВСЬКОГО, 43/2;18900621;allo;allo;4,0014E+11
18900631;true;проспект Перемоги, 47-А, приміщення №2;18900631;allo;allo;4,0014E+11
18900641;true;Велика Васильківська, 72;18900641;allo;allo;4,0014E+11
18900651;true;Велика Васильківська, 143/2;18900651;allo;allo;4,0014E+11
18900661;true;Будівельників, 40;18900661;allo;allo;4,0014E+11
18900671;true;вул.Пушкінська,  2-А;18900671;allo;allo;4,0014E+11
18900691;true;СОБОРНИЙ, 147;18900691;allo;allo;4,0014E+11
18900701;true;проспект Науки,  17;18900701;allo;allo;4,0014E+11
18900741;true;Миколи Лаврухіна, 4;18900741;allo;allo;4,0014E+11
18900751;true;ГНАТА ХОТКЕВИЧА, 1-В;18900751;allo;allo;4,0014E+11
18900781;true;Титова, 11;18900781;allo;allo;4,0014E+11
18900791;true;ДМИТРА ЯВОРНИЦЬКОГО, 117;18900791;allo;allo;4,0014E+11
18900801;true;Сталеварів, 9-А;18900801;allo;allo;4,0014E+11
18900811;true;Чарівна, 129-Б;18900811;allo;allo;4,0014E+11
18900821;true;Малишка Андрія, 3-Д;18900821;allo;allo;4,0014E+11
18900831;true;Серафимовича, 11;18900831;allo;allo;4,0014E+11
18900861;true;НЕЗАЛЕЖНОСТІ, 11;18900861;allo;allo;4,0014E+11
18900881;true;АРХІТЕКТОРА ВЕРБИЦЬКОГО, 1;18900881;allo;allo;4,0014E+11
18900941;true;Магнітогорська, 1-А;18900941;allo;allo;4,0014E+11
18900971;true;Велика Кільцева, 4-Ф;18900971;allo;allo;4,0014E+11
18900981;true;Правди, 58-А;18900981;allo;allo;4,0014E+11
18901001;true;проспект Свободи, 51;18901001;allo;allo;4,0014E+11
18901021;true;ЦЕНТРАЛЬНА, 29;18901021;allo;allo;4,0014E+11
18901101;true;Богдана Хмельницького, 118-Д;18901101;allo;allo;4,0014E+11
18901181;true;територія Слобожанської селищної ради, комплекс будівель та споруд № 17, перший пусковий комплекс;18901181;allo;allo;4,0014E+11
18901211;true;вул.Полтавський шлях, буд. 152;18901211;allo;allo;4,0014E+11
18901271;true;Богдана Хмельницького, 22;18901271;allo;allo;4,0014E+11
18901361;true;СОБОРНИЙ, 42, літ. А5, А1, А2;18901361;allo;allo;4,0014E+11
18901381;true;Соборності, 2/1-А;18901381;allo;allo;4,0014E+11
18901511;true;Вокзальна, 13;18901511;allo;allo;4,0014E+11
18901521;true;Північнокільцева, 10-А;18901521;allo;allo;4,0014E+11
18901541;true;ПОВІТРОФЛОТСЬКИЙ, 50/2;18901541;allo;allo;4,0014E+11
18901561;true;Запорізька, 1-Б;18901561;allo;allo;4,0014E+11
18901571;true;20-річчя Перемоги, 22-В;18901571;allo;allo;4,0014E+11
18901591;true;КИЇВСЬКИЙ ШЛЯХ, 2/6;18901591;allo;allo;4,0014E+11
18902091;true;Юрія Іллєнка, 1–Ц;18902091;allo;allo;4,0014E+11
18902141;true;вул.Юрія Кондратюка, 2;18902141;allo;allo;4,0014E+11
18902151;true;вул.Сумська, 39;18902151;allo;allo;4,0014E+11
19200001;true;вул Богоявленська, буд. 4, кв. 98;19200001;vestgroup;vestgroup;0
19300001;true;вул. Антона Цедіка, буд. 10-А;19300001;dastrialltd;dastrialltd;0
19400001;true;пр. Соборний, буд. 15, оф.624/2;19400001;softtelekom;softtelekom;0
19600001;true;вул. Паркова, буд. 4, кв. 19;19600001;komunikeyshin;komunikeyshin;0
19700001;true;вул. Дмитріввська, буд. 9-11;19700001;mediateh;mediateh;0
19800001;true;вул. Вільямса Академіка, буд. 6-Д, оф. 43;19800001;goodteam;goodteam;0
19900001;true;вул. Пушкінська, буд. 79/1;19900001;hameleon;hameleon;0
20000001;true;вул. Анни Ахматової, буд. 5, поверх 1;20000001;akvared;akvared;0
20000002;true;вул. Анни Ахматової, буд.5, поверх 1;20000002;akvared;akvared;4,0014E+11
20100001;true;вул. Івана Кудрі, буд. 39, офіс 7;20100001;acca2020;acca;0
20200001;true;вул. Терьохіна, буд. 8-А, офіс 3;20200001;mobidim;mobidim;0
20300001;true;Київ;20300001;denkaua;denka;4,0014E+12
20300011;true;Лугова, 20;20300011;denkaua;denka;4,0014E+11
20400001;true;вул.Гагаріна, буд. 2;20400001;retailcom;retailcom;0
20500001;true;вул.Лісопильна, буд. 10;20500001;unicomprodject;unicomprodject;0
20600001;true;вул. Руденко Лариси, буд. 6-А, офіс 58;20600001;connecttelecom;connecttelecom;0
20700001;true;вул. Сєченова, будинок 7, приміщення 59;20700001;poshtaua;poshtaua;0
20800001;true;вул. Червоноткацька, буд. 61, корп. 57;20800001;paysystem;paysystem;0
20900001;true;вул Тираспольська, 27;20900001;kartmaster;kartmaster;0
21000001;true;вул. Тростянецька, будинок 6-Г;21000001;avdlogistic;avdlogistic;0
21100001;true;вул. Абхазька, буд. 2;21100001;kroperstorg;kroperstorg;0
21200001;true;вул. Ударників, 30;21200001;merkurii;merkurii;0
50000011;true;01001, м.Київ, вул. Хрещатик, 22;50000011;ukrposhta;Ukrposhta;0
50001032;true;вул. Саксаганського, 88;1032;ukrposhta;Ukrposhta;0
50001927;true;вул. Хрещатик, 22;1927;ukrposhta;Ukrposhta;0
50002068;true;вул. Ревуцького,  16А;2068;ukrposhta;Ukrposhta;0
50002090;true;вул. Празька, 31;2090;ukrposhta;Ukrposhta;0
50002095;true; вул. Срібнокільська, 24;2095;ukrposhta;Ukrposhta;0
50002100;true; вул. Будівельників,  32/2;2100;ukrposhta;Ukrposhta;0
50002105;true;просп. Соборності, 6;2105;ukrposhta;Ukrposhta;0
50002125;true;бульв. Перова, 24;2125;ukrposhta;Ukrposhta;0
50002139;true; бульв. Перова,  38/1;2139;ukrposhta;Ukrposhta;0
50002152;true;вул. Миколайчука Івана,  13А;2152;ukrposhta;Ukrposhta;0
50002156;true;вул. Шолом-Алейхема, 18;2156;ukrposhta;Ukrposhta;0
50002192;true;бульв. Дарницький, 23;2192;ukrposhta;Ukrposhta;0
50002217;true;вул. Драйзера Теодора, 6;2217;ukrposhta;Ukrposhta;0
50002225;true;просп. Маяковського Володимира, 15;2225;ukrposhta;Ukrposhta;0
50003039;true; просп. Науки, 4;3039;ukrposhta;Ukrposhta;0
50003057;true;просп. Перемоги, 45;3057;ukrposhta;Ukrposhta;0
50003067;true;вул. Гарматна,  33/1;3067;ukrposhta;Ukrposhta;0
50003113;true;вул. Табірна, 46/48;3113;ukrposhta;Ukrposhta;0
50003115;true; просп. Перемоги,  128/2;3115;ukrposhta;Ukrposhta;0
50003126;true;бульв. Гавела Вацлава, 87;3126;ukrposhta;Ukrposhta;0
50003148;true;вул. Юри Гната,  7А;3148;ukrposhta;Ukrposhta;0
50003187;true;вул. Заболотного Академіка, 20А;3187;ukrposhta;Ukrposhta;0
50003191;true; вул. Лятошинського композитора, 4;3191;ukrposhta;Ukrposhta;0
50004050;true;вул. Юрія Іллєнка, 6;4050;ukrposhta;Ukrposhta;0
50004086;true;вул. Теліги Олени, 41;4086;ukrposhta;Ukrposhta;0
50004108;true;просп. Свободи,  2А;4108;ukrposhta;Ukrposhta;0
50004111;true;вул. Щербаківського Данила, 60;4111;ukrposhta;Ukrposhta;0
50004112;true;вул. Парково-Сирецька, 11;4112;ukrposhta;Ukrposhta;0
50004116;true;вул. Богдана Гаврилишина, 18;4116;ukrposhta;Ukrposhta;0
50004119;true;вул. Деревлянська, 21;4119;ukrposhta;Ukrposhta;0
50004123;true;вул. Червонопільська,  13/16;4123;ukrposhta;Ukrposhta;0
50004128;true;вул. Туполєва академіка, 28;4128;ukrposhta;Ukrposhta;0
50004136;true;вул. Івана Виговського, 14;4136;ukrposhta;Ukrposhta;0
50004208;true; просп. Правди, 92;4208;ukrposhta;Ukrposhta;0
50004214;true;вул. Героїв Дніпра, 53;4214;ukrposhta;Ukrposhta;0
50007201;true;вул. Івана Проскури, 56;7201;ukrposhta;Ukrposhta;0
50007301;true; пл. Шевченка, 2;7301;ukrposhta;Ukrposhta;0
50007403;true; вул. Володимира Великого, 4;7403;ukrposhta;Ukrposhta;0
50007405;true;вул. Київська,  243А;7405;ukrposhta;Ukrposhta;0
50007801;true;вул. Центральна, 240;7801;ukrposhta;Ukrposhta;0
50008001;true;вул. Димитрія Ростовського, 38;8001;ukrposhta;Ukrposhta;0
50008138;true;вул. Миру, 27;8138;ukrposhta;Ukrposhta;0
50008150;true; пров. Олеся Ткаченка,  26А;8150;ukrposhta;Ukrposhta;0
50008156;true;вул. Яблунева,  5-Б;8156;ukrposhta;Ukrposhta;0
50008202;true; вул. Миру, 10;8202;ukrposhta;Ukrposhta;0
50008203;true;вул. Котляревського,  54А;8203;ukrposhta;Ukrposhta;0
50008205;true; вул. Соборна, 98;8205;ukrposhta;Ukrposhta;0
50008292;true; вул. Миколи Островського, 20;8292;ukrposhta;Ukrposhta;0
50008400;true;вул. Богдана Хмельницького, 49;8400;ukrposhta;Ukrposhta;0
50008601;true; вул. Грушевського, 13;8601;ukrposhta;Ukrposhta;0
50008606;true; містечко Військове №11, 9;8606;ukrposhta;Ukrposhta;0
50008703;true; вул. Київська, 152;8703;ukrposhta;Ukrposhta;0
50008746;true;вул. Київська,  1В;8746;ukrposhta;Ukrposhta;0
50009001;true;вул. Небесної Сотні, 17;9001;ukrposhta;Ukrposhta;0
50009107;true; вул. Ярослава Мудрого,  62А;9107;ukrposhta;Ukrposhta;0
50009112;true; вул. Привокзальна,  32А;9112;ukrposhta;Ukrposhta;0
50009113;true;вул. Турчанінова, 11;9113;ukrposhta;Ukrposhta;0
50009117;true; вул. Хмельницького Богдана, 21-А;9117;ukrposhta;Ukrposhta;0
50009119;true; вул. Василя Стуса,  2/147;9119;ukrposhta;Ukrposhta;0
50009501;true;вул. Шевченка, 37;9501;ukrposhta;Ukrposhta;0
50009701;true;вул. Миколаївська, 24;9701;ukrposhta;Ukrposhta;0
50009801;true;вул. Цвіткова, 6;9801;ukrposhta;Ukrposhta;0
50010001;true;вул. Вокзальна, 6;10001;ukrposhta;Ukrposhta;0
50010002;true;вул. Велика Бердичівська, 69;10002;ukrposhta;Ukrposhta;0
50010003;true; пл. Короленка, 4;10003;ukrposhta;Ukrposhta;0
50010004;true; просп. Миру, 61/2;10004;ukrposhta;Ukrposhta;0
50010014;true; вул. Київська, 20;10014;ukrposhta;Ukrposhta;0
50010020;true; просп. Миру, 4;10020;ukrposhta;Ukrposhta;0
50010029;true; вул. Хлібна, 28;10029;ukrposhta;Ukrposhta;0
50010031;true; вул. Покровська, 139;10031;ukrposhta;Ukrposhta;0
50011101;true;вул. Гетьмана Виговського, 4;11101;ukrposhta;Ukrposhta;0
50012501;true;вул. Святотроїцька, 4;12501;ukrposhta;Ukrposhta;0
50013201;true;вул. Героїв Майдану, 93;13201;ukrposhta;Ukrposhta;0
50013301;true; вул. Вінницька,  28/1;13301;ukrposhta;Ukrposhta;0
50014029;true; вул. Волковича, 15;14029;ukrposhta;Ukrposhta;0
50014032;true; вул. Доценка, 25А;14032;ukrposhta;Ukrposhta;0
50014035;true; вул. Доценка, 2;14035;ukrposhta;Ukrposhta;0
50015300;true; вул. Шевченка, 72;15300;ukrposhta;Ukrposhta;0
50015600;true; вул. Героїв АТО, 9;15600;ukrposhta;Ukrposhta;0
50016400;true;вул. Панталеймона Куліша, 100;16400;ukrposhta;Ukrposhta;0
50016604;true;вул. Об'їжджа, 106А;16604;ukrposhta;Ukrposhta;0
50016608;true; вул. Березанська,  8Б;16608;ukrposhta;Ukrposhta;0
50017507;true; вул. Київська, 313;17507;ukrposhta;Ukrposhta;0
50017510;true; вул. Ярмаркова, 53;17510;ukrposhta;Ukrposhta;0
50018001;true; вул. Байди Вишневецького, 34;18001;ukrposhta;Ukrposhta;0
50018021;true; вул. Гагаріна, 71;18021;ukrposhta;Ukrposhta;0
50018028;true;вул. Самійла Кішки, 189;18028;ukrposhta;Ukrposhta;0
50019003;true;вул. Торгова, 16;19003;ukrposhta;Ukrposhta;0
50020001;true;вул. Соборна, 49;20001;ukrposhta;Ukrposhta;0
50020302;true; вул. Мазепи, 3;20302;ukrposhta;Ukrposhta;0
50020702;true;вул. Незалежності, 92;20702;ukrposhta;Ukrposhta;0
50021001;true; просп. Коцюбинського, 30;21001;ukrposhta;Ukrposhta;0
50021032;true; вул. Київська, 50;21032;ukrposhta;Ukrposhta;0
50021050;true;вул. Соборна, 8;21050;ukrposhta;Ukrposhta;0
50022100;true;вул. Незалежності, 39;22100;ukrposhta;Ukrposhta;0
50022800;true;вул. Шевченка, 25;22800;ukrposhta;Ukrposhta;0
50024321;true;вул. Кравчика, 2;24321;ukrposhta;Ukrposhta;0
50025001;true;вул. Соборна,  22 Б;25001;ukrposhta;Ukrposhta;0
50025009;true;вул. Комарова, 44;25009;ukrposhta;Ukrposhta;0
50025011;true;вул. Галушкіна, 118;25011;ukrposhta;Ukrposhta;0
50025014;true;вул. Степняка-Кравчинського, 1;25014;ukrposhta;Ukrposhta;0
50026500;true; вул. Соборна, 39;26500;ukrposhta;Ukrposhta;0
50027100;true; вул. Соборна,  53/14;27100;ukrposhta;Ukrposhta;0
50027200;true;вул. Незалежності, 111;27200;ukrposhta;Ukrposhta;0
50027500;true;вул. Ювілейна, 9;27500;ukrposhta;Ukrposhta;0
50028000;true;просп. Соборний, 60;28000;ukrposhta;Ukrposhta;0
50028009;true; вул. Сидоренко, 6;28009;ukrposhta;Ukrposhta;0
50029007;true;вул. Проскурівська, 90;29007;ukrposhta;Ukrposhta;0
50029008;true;вул. Кам'янецька, 109;29008;ukrposhta;Ukrposhta;0
50029013;true;вул. Соборна, 16;29013;ukrposhta;Ukrposhta;0
50029016;true;вул. Інститутська, 22;29016;ukrposhta;Ukrposhta;0
50029017;true; вул. Свободи, 13А;29017;ukrposhta;Ukrposhta;0
50029027;true;вул. Залізняка, 8;29027;ukrposhta;Ukrposhta;0
50030300;true;вул. Незалежності, 6;30300;ukrposhta;Ukrposhta;0
50030501;true;вул. Лесі Українки, 112;30501;ukrposhta;Ukrposhta;0
50031100;true;вул. Грушевського, 14;31100;ukrposhta;Ukrposhta;0
50032200;true;вул. Миру, 15;32200;ukrposhta;Ukrposhta;0
50033016;true;вул. Євгена Коновальця, 5;33016;ukrposhta;Ukrposhta;0
50033023;true; вул. Київська, 8;33023;ukrposhta;Ukrposhta;0
50033024;true;вул. Князя Острозького,  4/6;33024;ukrposhta;Ukrposhta;0
50033027;true;вул. Київська, 12;33027;ukrposhta;Ukrposhta;0
50034503;true;вул. Широка, 33;34503;ukrposhta;Ukrposhta;0
50034600;true;вул. Андріївська, 24;34600;ukrposhta;Ukrposhta;0
50035000;true;вул. Михайла Грушевського, 34;35000;ukrposhta;Ukrposhta;0
50035500;true;вул. Олександра Невського, 1;35500;ukrposhta;Ukrposhta;0
50035800;true;просп. Незалежності, 7;35800;ukrposhta;Ukrposhta;0
50036007;true; вул. Маршала Бірюзова, 60;36007;ukrposhta;Ukrposhta;0
50036040;true;вул. Героїв Сталінграду, 30;36040;ukrposhta;Ukrposhta;0
50037300;true;вул. Полтавська, 22;37300;ukrposhta;Ukrposhta;0
50037502;true;просп. Володимирський, 93;37502;ukrposhta;Ukrposhta;0
50039601;true;просп. Свободи, 18;39601;ukrposhta;Ukrposhta;0
50039610;true;просп. Лесі Українки, 10 А;39610;ukrposhta;Ukrposhta;0
50039625;true; вул. Республіканська, 95;39625;ukrposhta;Ukrposhta;0
50040004;true;вул. Металургів, 2;40004;ukrposhta;Ukrposhta;0
50040007;true;вул. Богуна, 16;40007;ukrposhta;Ukrposhta;0
50040014;true; вул. Петропавлівська, 93;40014;ukrposhta;Ukrposhta;0
50040035;true; вул. Івана Сірка,  7/2;40035;ukrposhta;Ukrposhta;0
50041100;true;вул. Садовий бульвар, 7;41100;ukrposhta;Ukrposhta;0
50041615;true;просп. Миру, 4;41615;ukrposhta;Ukrposhta;0
50042000;true; вул. Соборна, 17;42000;ukrposhta;Ukrposhta;0
50042703;true;вул. Незалежності, 21;42703;ukrposhta;Ukrposhta;0
50043005;true;вул. Привокзальна, 1;43005;ukrposhta;Ukrposhta;0
50043024;true;просп. Соборності, 11А;43024;ukrposhta;Ukrposhta;0
50043026;true;вул. Гордіюк, 35;43026;ukrposhta;Ukrposhta;0
50044501;true;вул. Шевченка, 3;44501;ukrposhta;Ukrposhta;0
50045001;true; вул. Сагайдачного,  6Б;45001;ukrposhta;Ukrposhta;0
50045008;true; вул. Незалежності, 84;45008;ukrposhta;Ukrposhta;0
50046007;true;просп. Злуки, 7;46007;ukrposhta;Ukrposhta;0
50046011;true;вул. Слівенська, 15;46011;ukrposhta;Ukrposhta;0
50046020;true; вул. Коновальця, 8;46020;ukrposhta;Ukrposhta;0
50046024;true;просп. Злуки, 45;46024;ukrposhta;Ukrposhta;0
50046027;true;вул. Просвіти, 6;46027;ukrposhta;Ukrposhta;0
50047003;true; вул. Шевченка, 60;47003;ukrposhta;Ukrposhta;0
50047302;true; майдан Івана Франка, 10;47302;ukrposhta;Ukrposhta;0
50048101;true;вул. Князя Василька,  110А;48101;ukrposhta;Ukrposhta;0
50048501;true; вул. Степана Бандери, 38;48501;ukrposhta;Ukrposhta;0
50049008;true; вул. Робоча, 69;49008;ukrposhta;Ukrposhta;0
50049033;true;вул. 152-ї дивізії, 6;49033;ukrposhta;Ukrposhta;0
50049040;true;жилий масив Тополя-1, 18;49040;ukrposhta;Ukrposhta;0
50049041;true;шосе Запорізьке, 74;49041;ukrposhta;Ukrposhta;0
50049064;true;просп. Івана Мазепи,  2А;49064;ukrposhta;Ukrposhta;0
50049080;true; шосе Донецьке, 7;49080;ukrposhta;Ukrposhta;0
50049081;true; просп. Слобожанський, 2;49081;ukrposhta;Ukrposhta;0
50049087;true;вул. Калинова, 53;49087;ukrposhta;Ukrposhta;0
50049098;true;пров. Любарського, 14;49098;ukrposhta;Ukrposhta;0
50049125;true;вул. Марії Лисиченко, 17;49125;ukrposhta;Ukrposhta;0
50049130;true; просп. Миру, 16;49130;ukrposhta;Ukrposhta;0
50050002;true;вул. Лермонтова, 18;50002;ukrposhta;Ukrposhta;0
50050026;true; просп. Південний, 20;50026;ukrposhta;Ukrposhta;0
50050027;true;просп. Металургів, 23;50027;ukrposhta;Ukrposhta;0
50050036;true; пл. Володимира Великого , 1;50036;ukrposhta;Ukrposhta;0
50050042;true;вул. Покровська, 3;50042;ukrposhta;Ukrposhta;0
50050086;true;просп. Гагаріна, 63;50086;ukrposhta;Ukrposhta;0
50050089;true;вул. Адмірала Головка, 40;50089;ukrposhta;Ukrposhta;0
50050102;true;вул. Недєліна,  49А;50102;ukrposhta;Ukrposhta;0
50051404;true;вул. Дніпровська, 16;51404;ukrposhta;Ukrposhta;0
50051413;true;вул. Кравченко, 4;51413;ukrposhta;Ukrposhta;0
50051500;true;вул. Курська, 12;51500;ukrposhta;Ukrposhta;0
50051700;true;бульв. Миру,  12А;51700;ukrposhta;Ukrposhta;0
50051909;true;просп. Конституції, 54А;51909;ukrposhta;Ukrposhta;0
50051917;true; просп. Свободи, 62;51917;ukrposhta;Ukrposhta;0
50051928;true; вул. Воїнів Афганців,  1А;51928;ukrposhta;Ukrposhta;0
50051931;true;вул. Ковалевича,  2А;51931;ukrposhta;Ukrposhta;0
50051938;true; вул. Аношкіна, 144;51938;ukrposhta;Ukrposhta;0
50052210;true;вул. 8 Березня, 2;52210;ukrposhta;Ukrposhta;0
50052500;true; вул. Богми, 4;52500;ukrposhta;Ukrposhta;0
50053200;true;вул. Патріотів України, 113А;53200;ukrposhta;Ukrposhta;0
50053201;true; просп. Трубників, 40;53201;ukrposhta;Ukrposhta;0
50053219;true; вул. Шевченка, 243;53219;ukrposhta;Ukrposhta;0
50053303;true;вул. Центральна, 50;53303;ukrposhta;Ukrposhta;0
50053600;true;вул. Центральна, 22;53600;ukrposhta;Ukrposhta;0
50054003;true;просп. Центральний, 184;54003;ukrposhta;Ukrposhta;0
50054031;true;вул. Першотравнева, 111;54031;ukrposhta;Ukrposhta;0
50054050;true; просп. Богоявленський, 316;54050;ukrposhta;Ukrposhta;0
50054052;true;просп. Богоявленський,  325/1;54052;ukrposhta;Ukrposhta;0
50054058;true; вул. Озерна, 11;54058;ukrposhta;Ukrposhta;0
50055001;true;просп. Незалежності, 3;55001;ukrposhta;Ukrposhta;0
50056101;true; вул. Героїв Небесної Сотні, 36;56101;ukrposhta;Ukrposhta;0
50058008;true;вул. Гагаріна Юрія, 36А;58008;ukrposhta;Ukrposhta;0
50058018;true;вул. Комарова Володимира, 2;58018;ukrposhta;Ukrposhta;0
50059200;true; вул. Українська, 27;59200;ukrposhta;Ukrposhta;0
50060100;true; вул. Бесарабська,  34А;60100;ukrposhta;Ukrposhta;0
50061001;true;вул. Молочна, 6;61001;ukrposhta;Ukrposhta;0
50061002;true;вул. Чернишевська, 28;61002;ukrposhta;Ukrposhta;0
50061003;true; пров. Подільський, 15;61003;ukrposhta;Ukrposhta;0
50061007;true;вул. Миру, 20;61007;ukrposhta;Ukrposhta;0
50061011;true; вул. Червоні Ряди, 16;61011;ukrposhta;Ukrposhta;0
50061013;true; вул. Шевченка, 165;61013;ukrposhta;Ukrposhta;0
50061072;true;просп. Науки, 54;61072;ukrposhta;Ukrposhta;0
50061091;true;вул. Харківських Дивізій, 20;61091;ukrposhta;Ukrposhta;0
50061099;true;вул. Рибалка, 40;61099;ukrposhta;Ukrposhta;0
50061105;true;вул. Ньютона, 6А;61105;ukrposhta;Ukrposhta;0
50061124;true;просп. Гагаріна, 173В;61124;ukrposhta;Ukrposhta;0
50061135;true;вул. Гвардійців-Широнінців, 44;61135;ukrposhta;Ukrposhta;0
50061140;true;просп. Гагаріна, 72;61140;ukrposhta;Ukrposhta;0
50061145;true;вул. Новгородська, 2;61145;ukrposhta;Ukrposhta;0
50061206;true; ул. Академика Павлова, 158 К2;61206;ukrposhta;Ukrposhta;0
50062103;true; пл. Поштова, 5;62103;ukrposhta;Ukrposhta;0
50062303;true; пл. Перемоги, 20;62303;ukrposhta;Ukrposhta;0
50063301;true; м-р 3-й, 13;63301;ukrposhta;Ukrposhta;0
50063503;true;вул. Харківська, 118;63503;ukrposhta;Ukrposhta;0
50063701;true; вул. Сватівська,  2А;63701;ukrposhta;Ukrposhta;0
50063734;true;вул. Ківшарівка, 13;63734;ukrposhta;Ukrposhta;0
50064102;true; м-р 1/2-й,  старий громадський центр;64102;ukrposhta;Ukrposhta;0
50064207;true;пров. Серпухівський, 1;64207;ukrposhta;Ukrposhta;0
50064303;true; вул. Московська, 35;64303;ukrposhta;Ukrposhta;0
50064604;true; м-р мікрорайон 1, 28;64604;ukrposhta;Ukrposhta;0
50065005;true; вул. Болгарська, 39;65005;ukrposhta;Ukrposhta;0
50065016;true;вул. Фонтанська дорога, 121;65016;ukrposhta;Ukrposhta;0
50065023;true; вул. Новосельського, 69/71;65023;ukrposhta;Ukrposhta;0
50065025;true; вул. Давида Ойстраха, 7;65025;ukrposhta;Ukrposhta;0
50065069;true; вул. Героїв оборони Одеси, 60;65069;ukrposhta;Ukrposhta;0
50065111;true;просп. Добровольського, 159;65111;ukrposhta;Ukrposhta;0
50065481;true; вул. Григорівського десанту, 16;65481;ukrposhta;Ukrposhta;0
50066302;true; вул. Соборна, 72;66302;ukrposhta;Ukrposhta;0
50067400;true; вул. Незалежності, 5;67400;ukrposhta;Ukrposhta;0
50068001;true; просп. Миру, 1;68001;ukrposhta;Ukrposhta;0
50068003;true;просп. Миру, 30;68003;ukrposhta;Ukrposhta;0
50068702;true; вул. Інзовська, 189;68702;ukrposhta;Ukrposhta;0
50069005;true;просп. Соборний, 133;69005;ukrposhta;Ukrposhta;0
50069006;true;просп. Соборний, 230;69006;ukrposhta;Ukrposhta;0
50069035;true; просп. Соборний, 186;69035;ukrposhta;Ukrposhta;0
50069068;true;просп. Моторобудівників,  64А;69068;ukrposhta;Ukrposhta;0
50069093;true;вул. Зестафонська, 18;69093;ukrposhta;Ukrposhta;0
50069095;true;просп. Соборний, 144;69095;ukrposhta;Ukrposhta;0
50069096;true;вул. Ладозька, 8;69096;ukrposhta;Ukrposhta;0
50069097;true; вул. Ентузіастів, 1;69097;ukrposhta;Ukrposhta;0
50069098;true; вул. Чарівна, 159;69098;ukrposhta;Ukrposhta;0
50069104;true; вул. Чумаченка, 34;69104;ukrposhta;Ukrposhta;0
50069123;true; бульв. Будівельників, 5;69123;ukrposhta;Ukrposhta;0
50070608;true; вул. Єдності, 29;70608;ukrposhta;Ukrposhta;0
50071103;true; вул. Свободи,  27Б;71103;ukrposhta;Ukrposhta;0
50071118;true; вул. Університетська, 43;71118;ukrposhta;Ukrposhta;0
50071503;true; просп. Будівельників, 27;71503;ukrposhta;Ukrposhta;0
50071601;true; бульв. Центральний, 3;71601;ukrposhta;Ukrposhta;0
50072102;true;вул. Соборна, 80;72102;ukrposhta;Ukrposhta;0
50072309;true;просп. Хмельницького Богдана, 48;72309;ukrposhta;Ukrposhta;0
50072312;true;вул. Університетська, 14;72312;ukrposhta;Ukrposhta;0
50072318;true;просп. 50-річчя Перемоги, 49;72318;ukrposhta;Ukrposhta;0
50072319;true; вул. Героїв України,  53А;72319;ukrposhta;Ukrposhta;0
